"ID","LIMIT_BAL","SEX_male","EDUCATION_gradSch","EDUCATION_university","EDUCATION_highSch","MARRIAGE_married","MARRIAGE_single","AGE","PAY_0_unknown0","PAY_0_unknown2","PAY_0_payDuly","PAY_0_value","PAY_2_unknown0","PAY_2_unknown2","PAY_2_payDuly","PAY_2_value","PAY_3_unknown0","PAY_3_unknown2","PAY_3_payDuly","PAY_3_value","PAY_4_unknown0","PAY_4_unknown2","PAY_4_payDuly","PAY_4_value","PAY_5_unknown0","PAY_5_unknown2","PAY_5_payDuly","PAY_5_value","PAY_6_unknown0","PAY_6_unknown2","PAY_6_payDuly","PAY_6_value","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","DEFAULT"
427,20000,0,0,0,1,0,1,49,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,9551,12081,13087,12583,15327,16414,3000,1500,0,3123,1500,1000,1
431,90000,0,0,1,0,0,1,25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,91894,71732,73241,74424,76070,77648,3200,3300,3000,3001,3000,3100,0
433,110000,0,1,0,0,0,1,29,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,48123,49537,50422,50990,52014,53206,2500,2500,2000,2000,2057,2500,0
434,580000,0,1,0,0,1,0,36,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,159760,162189,166127,169365,168755,167964,6422,6565,5951,6006,5894,5946,0
437,60000,0,1,0,0,0,1,27,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,14072,0,0,300,150,150,0,0,300,0,150,200,0
439,50000,0,1,0,0,1,0,25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,51044,50231,46677,44982,21399,20859,2500,3008,1000,761,800,704,0
440,80000,0,1,0,0,0,1,23,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,77024,73281,57806,37642,46235,47110,3212,1600,956,40000,1800,1700,1
441,50000,1,0,1,0,0,1,23,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,350,350,400,1695,12645,12584,350,400,1695,11300,485,2400,0
443,30000,0,1,0,0,0,1,26,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,945,0,197,2995,0,945,0,197,2995,0,0
446,220000,1,0,1,0,0,1,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,37304,33304,29254,24875,20329,15602,1600,1500,1100,1000,600,500,0
449,200000,1,0,0,0,1,0,42,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,38564,38246,32253,30384,30900,0,5000,1485,1956,1500,0,2102,0
452,600000,1,1,0,0,1,0,53,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,467150,458862,469703,447130,440982,434715,0,18000,16000,16000,21000,20000,1
458,50000,1,1,0,0,0,1,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,23974,24131,25326,25775,0,0,1800,1900,1300,0,0,0,0
460,70000,1,0,1,0,1,0,48,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,50927,39883,32017,17630,9730,6400,2100,1217,500,0,6400,4590,1
462,80000,0,0,1,0,1,0,36,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1689,8638,5702,2980,1260,7868,8638,5723,2980,1260,7868,2198,0
463,290000,0,0,1,0,0,1,26,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,20807,99860,100000,3015,23473,1448,80000,3000,3015,23473,1148,4900,0
472,400000,0,0,1,0,0,1,41,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,366193,372700,375948,195991,152127,155182,14020,13595,6243,6007,6061,6012,0
473,180000,1,0,1,0,1,0,34,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2927,2790,1140,2144,1180,1382,2790,1140,2144,1180,1382,2440,0
478,70000,0,0,1,0,1,0,37,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,66759,68200,72972,71248,50610,50809,2518,5950,0,1782,1985,2700,0
480,200000,1,1,0,0,0,1,31,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,140000,1,0,1,0,0,1,26,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,131367,146193,140202,144035,140419,130271,17000,0,11400,550,5300,5400,1
484,90000,1,0,0,1,1,0,48,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,77604,73317,71334,67009,63228,59378,1700,4000,1600,1600,1500,4086,0
487,230000,0,1,0,0,1,0,42,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,6865,15111,13165,0,10500,6992,15111,13165,0,10500,6992,0,0
488,320000,1,0,1,0,1,0,39,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,93768,91523,91579,91193,92837,95323,3317,3506,4218,5000,6080,938,0
489,220000,0,0,1,0,1,0,36,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,396,1648,792,396,396,396,1648,792,0,396,396,792,1
493,260000,1,0,1,0,0,1,30,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,98560,100980,222102,108724,68500,69174,4000,11900,207,2003,2003,2003,0
494,170000,0,0,1,0,0,1,28,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,28304,17616,308,0,0,0,4000,308,0,0,0,0,0
495,80000,0,1,0,0,1,0,28,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8574,9434,10038,10040,10400,10490,1203,1047,248,408,294,276,1
499,250000,0,1,0,0,1,0,49,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,66,0,0,120,-6,1639,0,0,120,6,1645,0,0
500,20000,1,1,0,0,1,0,38,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,15912,17272,20565,20705,20255,19933,1623,3916,750,0,800,850,0
503,230000,0,0,0,0,0,1,46,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,221590,227397,230302,186635,189896,193351,10000,9000,8000,8000,7500,7000,0
505,30000,1,0,0,0,1,0,53,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,50000,1,0,1,0,0,1,23,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,29509,30741,31438,31924,32566,33081,2000,1500,1300,1300,1200,1500,1
516,100000,1,0,0,1,1,0,56,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,94265,53376,85787,78762,79529,80335,2385,88678,2169,2634,3132,732,0
518,50000,1,0,1,0,1,0,47,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,13917,16695,21320,18614,19003,19439,3000,5000,2000,618,679,500,0
521,30000,0,1,0,0,1,0,31,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,16496,17522,18531,18744,19291,19818,1597,1606,819,1000,1000,1623,0
523,360000,1,1,0,0,0,1,28,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1210,820,64644,125984,106584,125557,390,75720,62520,17000,132200,167000,1
524,140000,0,0,1,0,1,0,42,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,111496,112133,69529,70804,70781,66735,6022,3021,5012,5112,3000,5000,1
526,220000,0,0,1,0,0,1,27,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1692,13250,433,1831,0,2891,13250,433,1831,0,2891,153504,0
537,440000,0,1,0,0,0,1,35,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,330759,337794,274075,252584,216547,179221,13100,11000,10000,9000,7100,5500,0
541,200000,0,1,0,0,0,1,38,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,399,0,0,0,218,270,0,0,0,218,270,317,0
542,150000,0,1,0,0,0,1,28,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,318,0,0,0,0,318,0,0
546,390000,0,1,0,0,0,1,31,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,50620,43220,44237,46495,47751,51941,5000,3000,3000,2000,5000,5000,0
547,220000,0,1,0,0,1,0,41,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-65,-65,-65,-65,-65,-200,0,0,0,0,0,0,1
548,160000,0,0,1,0,0,1,25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,120000,1,1,0,0,0,1,27,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,52437,50473,45087,35424,31760,31214,5024,5000,5000,4000,5000,3500,0
552,190000,0,1,0,0,0,1,41,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,28204,0,16500,0,26854,554,0,16500,0,26854,500,0,1
554,240000,0,1,0,0,1,0,42,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6370,0,0,0,0,6370,0,0,0,0,0,0
556,630000,0,0,1,0,1,0,47,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,37850,68187,1207,2632,8654,0,38187,1207,2632,8654,0,4981,0
557,160000,0,1,0,0,1,0,33,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5233,5393,1824,350,150,199,5401,1829,350,150,199,1145,0
560,210000,0,0,0,1,1,0,53,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,57192,58472,59658,60466,61593,65163,2800,2753,2400,2255,4767,0,0
564,360000,1,0,1,0,0,1,38,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,108351,111201,63146,63723,65108,66078,8005,8004,5000,5000,5000,105700,0
565,390000,0,1,0,0,0,1,45,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,2,834,155,-1690,4240,3346,2698,1,1693,6940,7,1230,3,0
566,250000,0,0,0,1,0,1,35,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,7244,8472,1738,6706,2391,11082,8514,1751,6739,2403,11137,13407,0
568,360000,1,1,0,0,0,1,28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,7071,401,3545,10540,10132,6220,1510,3575,10573,10155,6240,16071,0
573,350000,1,1,0,0,0,1,33,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,10900,10478,-22,-22,-22,4532,10530,0,0,0,4554,0,0
577,270000,0,1,0,0,0,1,28,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,475,475,5691,37526,50565,48888,475,5691,34000,14000,8000,15000,0
579,50000,1,0,1,0,0,1,36,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5197,6015,6615,7131,6987,6980,1300,1100,1000,500,500,1000,0
580,30000,1,0,1,0,1,0,35,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,7797,2687,8762,3377,2000,0,2687,8765,3390,2040,0,0,0
586,20000,0,1,0,0,0,1,25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14603,15661,16394,16723,18056,17618,1600,1300,600,1600,0,800,0
587,220000,1,1,0,0,1,0,43,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
588,210000,1,0,0,1,0,1,25,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,8817,23634,21776,9631,1561,1990,23776,0,9631,1561,1990,7967,1
590,260000,0,0,1,0,1,0,31,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5841,23194,62361,67057,17024,18659,23194,50000,11500,17024,18659,38923,0
592,160000,1,1,0,0,0,1,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,83255,83912,85161,85715,86773,87526,4000,3924,3200,3300,3425,3013,0
593,50000,1,1,0,0,1,0,35,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,34976,6018,13930,7106,6020,9011,1127,1074,215,249,4383,172,0
595,110000,1,0,0,1,0,1,46,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,56700,57875,59044,59756,61004,62213,2681,2724,2287,2362,2374,2454,0
598,210000,0,0,0,1,0,1,31,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,180000,0,0,1,0,0,1,31,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,0
607,50000,0,0,1,0,1,0,36,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9214,10359,7350,7500,0,0,1351,1500,150,0,0,0,0
611,220000,1,1,0,0,0,1,43,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,44177,25736,19292,18900,13580,33150,1006,32906,18900,13580,33150,0,0
616,150000,1,1,0,0,0,1,33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,21724,23168,23320,24085,24149,3323,2100,1200,965,64,509,8399,0
617,200000,0,1,0,0,1,0,37,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,595,0,0,0,0,595,0,2370,0
619,60000,1,1,0,0,0,1,25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,58839,53235,38533,39639,39619,39140,2018,1900,2000,1500,1900,2000,0
621,150000,0,0,1,0,1,0,39,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,36146,36184,37511,33080,30223,31561,3000,3000,3000,2500,2000,2000,0
623,90000,0,1,0,0,0,1,27,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,7624,0,0,0,0,0,0,0,0,0,0,0,0
629,30000,1,0,0,1,1,0,48,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,29434,28960,29022,29201,29553,29693,1465,2000,1033,1200,1055,530,0
631,100000,1,0,0,1,0,1,49,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0
632,50000,0,0,1,0,0,1,23,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,26795,28056,29284,30487,33831,33138,2000,2000,2000,4000,0,2000,0
636,20000,0,0,0,1,1,0,44,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,550,228,0,228,0,0,228,0,228,0,0,0,0
641,280000,1,0,1,0,1,0,42,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,148363,148432,151310,141937,144990,147911,6900,6867,5500,5500,5500,5600,0
645,30000,0,0,1,0,1,0,31,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,29493,19433,18782,19006,19637,21251,3200,0,742,1000,2000,0,0
648,80000,0,0,1,0,0,1,24,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,77615,77303,66396,55639,56873,58390,3100,2586,2000,2500,3000,2500,0
654,450000,0,1,0,0,1,0,42,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-200,-200,0,42000,0,0,0,200,42000,0,0,0,1
655,10000,1,0,1,0,0,1,33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8177,9131,9669,7624,8049,6857,2500,1145,1000,1000,1000,1500,0
656,280000,1,0,1,0,1,0,39,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2082,3557,5623,5400,3866,3526,3597,5672,5427,3885,3543,3519,1
657,290000,0,0,0,1,0,1,27,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13820,15614,16293,7760,2000,0,2000,1300,0,2000,1000,0,0
660,280000,0,0,1,0,0,1,28,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,427,298,1179,1714,2875,1047,0,1179,1714,1290,1047,1000,0
662,90000,1,0,1,0,1,0,40,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,42856,44925,0,787,1457,0,3114,0,787,1457,0,0,1
665,40000,0,0,1,0,1,0,32,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,24114,25417,28777,29107,29693,30456,2000,4110,1100,1200,1400,0,0
667,70000,0,0,0,1,1,0,27,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,61611,62711,63695,63926,67361,59480,3011,3095,2000,4600,0,2258,0
672,20000,1,0,1,0,1,0,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,12857,14183,14890,15642,16387,17113,1541,1248,1000,1000,1000,1000,1
676,90000,1,0,0,1,0,1,42,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,64762,63164,32789,31641,29240,28306,0,2900,0,2500,0,1300,1
680,30000,0,1,0,0,0,1,56,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,29033,17013,7024,7024,7024,7024,1283,7024,7024,7024,7024,7024,0
684,310000,0,0,1,0,0,1,28,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,106468,108955,112374,54762,58189,57170,8000,6000,5000,5000,4000,5000,0
687,20000,0,0,0,1,1,0,41,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,780,0,732,642,1252,643,0,732,300,1000,500,1000,1
689,140000,1,1,0,0,1,0,40,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,123049,125616,129695,130735,133467,136287,4310,5913,4426,4580,4770,4767,0
692,170000,1,0,1,0,0,1,27,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,1170,780,0,0,0,0,0,0,0,0,0,0,0
695,320000,1,0,1,0,1,0,37,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,43528,498,429,14257,5417,2967,500,431,14328,5439,2980,5028,0
697,50000,0,1,0,0,1,0,34,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,27966,28539,11597,6611,7349,7570,1267,1553,7511,1000,343,1000,0
699,280000,1,1,0,0,1,0,41,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28026,41302,51500,35752,3955,13969,41346,52110,35752,3955,13939,4437,0
702,200000,0,1,0,0,1,0,27,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5780,105,105,0,7384,8588,105,105,0,7384,8588,1304,0
708,30000,0,0,0,1,1,0,46,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,12289,11806,13268,12758,13549,14673,0,1970,0,1000,1500,0,0
710,20000,1,0,1,0,0,1,49,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,16326,17497,18456,18424,18800,10000,1441,1400,368,376,200,0,0
711,50000,1,1,0,0,0,0,49,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,17681,18249,18054,18569,19152,18088,1611,2000,780,1000,1000,2000,0
725,80000,0,0,1,0,0,1,34,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,25935,27210,28783,30003,29385,31401,2000,2338,2000,0,2500,0,0
726,10000,1,0,1,0,1,0,45,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,7139,8416,9815,9508,9754,10192,1400,1700,0,400,600,200,1
730,60000,1,1,0,0,0,1,29,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,546,255,464,1173,732,1023,0,500,1000,0,582,0,1
733,120000,1,1,0,0,0,1,34,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1278,639,621,-18,-18,-18,0,621,0,0,0,0,0
736,70000,0,0,0,1,1,0,50,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,27345,-1041,17571,17920,18296,18659,1041,18862,640,663,666,690,0
737,150000,0,0,0,1,0,1,28,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,101593,101886,101441,100829,101913,96704,4000,4032,3410,4000,3665,3050,0
738,610000,0,1,0,0,0,1,31,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,142764,126606,67887,58397,105301,105965,6540,2100,2150,50000,4700,2000,0
739,110000,0,1,0,0,0,1,25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,92849,94766,93894,85723,86443,84011,4346,4075,3144,3238,3167,3202,0
748,300000,0,0,0,1,1,0,34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,280823,275303,271952,193403,187562,191069,11000,12000,7200,6500,6173,5500,1
749,150000,0,1,0,0,0,1,31,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,390,390,390,4825,5202,780,390,390,4825,5202,780,0,1
751,50000,0,0,1,0,1,0,26,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1756,2719,4049,5176,0,1756,1000,1537,1200,2000,0
752,90000,0,1,0,0,0,1,25,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,84710,87334,87862,18889,-783,73568,4000,3258,1000,0,77500,0,0
754,500000,0,0,1,0,0,1,43,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,43346,43976,39032,29092,22725,11590,4006,2383,1126,782,596,1572,0
758,230000,0,0,1,0,1,0,30,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,9636,10152,1817,-828,6153,12663,1222,1837,0,7863,12675,2959,1
760,30000,0,0,1,0,0,1,24,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,31319,31181,31540,31016,30531,30528,1564,1800,1100,1500,1500,3000,0
761,50000,0,0,1,0,0,1,52,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,43343,43360,23417,21969,21179,18711,1300,1400,920,1700,0,900,1
763,260000,0,0,1,0,1,0,35,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,7967,67650,6000,0,88348,85962,67650,6000,0,88348,5000,25000,0
764,90000,0,0,0,1,0,1,29,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,19450,3123,2121,3113,0,0,0,3509,3113,0,0,0,0
765,240000,0,0,1,0,1,0,33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,240878,233838,238067,242579,238245,233710,10000,11000,10000,10000,10000,8000,0
767,110000,0,0,1,0,1,0,35,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,81665,46070,34419,36829,38080,40434,2460,2000,3000,2000,3000,5000,0
768,210000,0,1,0,0,0,1,28,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,11442,3738,7526,10217,11737,8114,3738,7526,5000,5000,162,27760,0
770,200000,0,1,0,0,1,0,35,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2257,4261,1265,2473,0,0,4266,1667,2473,0,0,0,0
774,120000,0,0,1,0,1,0,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,113869,116110,111978,112822,114969,117949,5498,5500,4000,4300,5012,4003,0
775,50000,0,1,0,0,0,1,33,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,7363,5180,31902,11044,0,0,39,32013,11079,0,0,0,0
776,60000,0,1,0,0,0,1,26,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,29649,21657,28736,42733,46404,37993,0,8000,15000,9000,10000,0,0
777,200000,1,1,0,0,0,1,26,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12716,16164,1954,5297,1483,3393,16244,1963,3359,4849,3410,2994,0
780,50000,0,0,1,0,0,1,31,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,190,0,36059,32851,0,190,0,36059,0,2420,0
781,230000,1,1,0,0,0,1,29,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,40732,44563,42804,44020,41278,34672,5000,0,3000,0,3000,3000,0
782,50000,1,0,1,0,1,0,27,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,819,3003,1677,1177,1313,1085,2184,5,1180,1316,1088,0,0
